3.280148423005414121e-02 1.114995848772142029e-02 2.171245784871839429e-03 2.512464030717151322e-03 4.509800450135731864e-04 2.972268163074590075e-02 1.445061452628111642e-02 -7.276115526178511886e-03 -6.007357174785533764e-03 3.039219106010879342e-04 -2.754024279356963659e-02 3.096920073046666860e-02 1.429805425103805811e-03 2.301494496153193292e-02 8.537716736277753057e-03 1.605878387071268606e-02 3.172844593329683422e-04 5.085882769163487145e-03 7.616057473090416530e-03 -5.600136164444996165e-03 -4.397661446234749972e-04
2.801484230056583077e-03 -7.755255149831190818e-03 -1.772385099733777029e-03 -3.196588667600652051e-04 -7.503236138168992674e-03 -3.284121057250943224e-03 6.736238986978745555e-03 -1.770157974464424584e-03 3.314569589902990887e-03 -2.894130469996201538e-04 -2.671199771594690034e-05 -2.625125102566387095e-04 -3.400079255050623712e-04 2.440903732385724893e-03 -6.357494704677815224e-03 3.156159644877198260e-04 2.032070978141358407e-04 6.553786978296465351e-03 1.324881604188445560e-03 2.746693700533026257e-03 8.464590976173626876e-04
3.404452690166798884e-02 1.120674573809160579e-02 -5.876219418789171110e-03 -2.200375316731856962e-02 -1.509031981215589119e-03 -2.308761645283374797e-02 -6.591476089735075899e-04 6.816743441969426442e-02 -2.408966530807868974e-04 -7.268490286061985795e-04 2.317402609112529516e-02 5.293925617129604903e-03 7.791434547174023832e-03 -7.179312006559818854e-03 -1.729296979493549595e-03 4.063211569272616452e-02 1.380916445493808120e-03 1.194869077164547981e-02 1.800538504719360194e-02 -1.371295335176581608e-02 -2.724162961506283688e-05
7.050092764378668858e-03 2.119356713194975924e-03 5.207453666824436722e-03 2.144877042851805332e-02 8.911947536398759752e-04 -7.570055110998736257e-03 -5.304866617895776463e-06 1.681599129606231981e-05 -1.635156983279741072e-03 3.807605966687026798e-04 7.049970623977916233e-03 -1.086057707797522670e-02 -1.468342067305841714e-02 1.946907653715856251e-02 9.563304988284844488e-03 9.579587446234006862e-03 4.143325357064505299e-05 2.322681319313820662e-03 -1.358038642081241948e-02 -3.380153674903512741e-03 3.490476103319064410e-02
2.708719851578239406e-03 -8.441622062649749292e-03 6.688762562018163785e-03 -1.379892133925754568e-03 -1.734855395046983398e-03 2.624872984676287872e-03 -8.338657898565183385e-03 9.614369410612320617e-04 -6.191060966842713495e-03 1.109524257697689156e-02 1.039062709974576329e-04 1.019214240225990037e-04 -3.264120663084351336e-05 -9.487966688420686021e-08 6.774211482452840950e-04 -6.555922487242073346e-05 8.539228032173506316e-03 5.177978397217564144e-03 -9.922147845027047552e-03 -8.937337185835541459e-03 -5.986511651730501080e-03
2.912801484230966541e-03 -7.958036031466877644e-03 -2.154792991970240750e-03 -9.526395954574560729e-05 -6.862629337563187770e-03 -2.949669802852594551e-03 6.230152921335875733e-03 -1.532670293015651539e-03 4.390717292973619033e-03 2.244761903903756163e-03 -1.391355523811029372e-04 -1.897775175988610386e-04 5.747008837583615322e-05 2.116230028598170684e-04 -4.455455392544563462e-04 -4.410582182467689960e-04 1.341870139414821266e-03 3.115012213460947171e-03 -8.606226621792679218e-04 1.179504402991255222e-03 3.077129869576897530e-04
6.604823747680951991e-03 6.902199011199793618e-04 2.674565590376385641e-03 4.590493715399992028e-03 -2.946001948035508453e-04 8.678073708042731774e-03 1.242260800155048958e-04 -7.831989268215537809e-04 5.539866742988375746e-03 -1.641452890120999103e-03 8.874985354592504830e-03 -3.015908073745007367e-03 1.527005748172210065e-03 -3.045632504595610027e-03 1.710805438495244105e-04 -4.423841299948399856e-03 -1.775233760223882736e-03 -3.458329303043117080e-03 1.644552557967949918e-03 9.429161541059171564e-03 -4.603521942842439714e-03
2.831168831168668146e-02 1.046207341580228899e-02 -9.003577745645982913e-03 -2.105777572393970412e-02 7.033368728822977575e-03 -3.304601253897662683e-02 -2.763586170388023650e-02 -5.399998478412764563e-02 5.735751852603921362e-03 -6.861647180828244971e-04 3.047217980774614282e-02 3.350545660281539773e-02 -2.209936177147375780e-02 -7.355873907054872804e-03 -1.844679821135851265e-03 -3.064066609357176969e-03 -5.287474773179223677e-04 1.443830520502045495e-04 4.524635829884910950e-04 6.656588802479611799e-04 5.900175334582586154e-03
4.823747680894437053e-04 -2.299299965706114342e-03 3.697810521695427469e-03 -1.390218461425664744e-03 5.155055755262704341e-03 -1.192708280535231553e-03 2.892189401717648600e-03 -2.609917285977279085e-04 7.152434612339159245e-04 -7.000731793775402233e-04 3.786122853359365001e-06 5.761023624953957010e-06 7.920787241355895531e-06 1.753911143392519354e-04 -5.471021553335209424e-04 1.914613975055281159e-04 -1.066766978234189728e-02 2.132831349414636077e-03 -3.235873120242613397e-03 -2.444856325196881168e-03 -2.018991602760581826e-03
2.435992578849593970e-02 8.709391696504226177e-03 -6.858246589258697309e-04 -3.700371306484555659e-03 1.125897712983174072e-03 1.077029060247907191e-02 5.222862659124345372e-03 -6.096350011834389751e-03 -4.016828820497358489e-03 9.914592320974366293e-04 -3.671676560118428134e-02 -6.107444016864642562e-03 -2.799121855617463933e-02 -1.970553089507825952e-03 3.021374095675933116e-05 -6.365812356064004009e-03 -5.702321196421299143e-04 9.200985954570922373e-03 3.000974725867438381e-02 -3.042091276136528466e-02 1.451791187022971347e-03
